"id","name","head_branch","head_sha","run_number","event","status","conclusion","workflow_id","url","created_at","updated_at","run_started_at"
23771141808,"Ka0s Workflow Statistics Summary","main","aec015587a0f1a595fe527b22d355f5ee65e7574",604,"schedule","in_progress","unknown",153261529,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23771141808",1774910279,1774910363,1774910279
23771110782,"Push on main","main","aec015587a0f1a595fe527b22d355f5ee65e7574",28418,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23771110782",1774910218,1774910320,1774910218
23771045011,"Ka0s Inspector -> Audit","main","4144afe371c87b7bad6fac3fcaa4245c37b0c905",14330,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23771045011",1774910098,1774910236,1774910098
23771039972,"Push on main","main","4144afe371c87b7bad6fac3fcaa4245c37b0c905",28417,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23771039972",1774910089,1774910189,1774910089
23771021358,"Push on main","main","08f2ad2e732621fc039c32727160cfd289e8ed98",28416,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23771021358",1774910054,1774910152,1774910054
23770994217,"Ka0s Inspector -> Audit","main","9c5e4161122d87df37a97a43c343258d29bfe92a",14329,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770994217",1774910006,1774910124,1774910006
23770968743,"Ka0s Collect Service Logs","main","9c5e4161122d87df37a97a43c343258d29bfe92a",377,"schedule","completed","success",244350788,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770968743",1774909959,1774910105,1774909959
23770951997,"Push on main","main","9c5e4161122d87df37a97a43c343258d29bfe92a",28415,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770951997",1774909931,1774910036,1774909931
23770949432,"Push on main","main","9e86778050e5ace5c3d40d5b715323829b2ed20d",28414,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770949432",1774909927,1774910026,1774909927
23770935224,"Push on main","main","eb91977d2854db25f35e52f49debc3640dede440",28413,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770935224",1774909901,1774910005,1774909901
23770903493,"Ka0s Inspector -> Audit","main","67b6997bb2c25573822f836cd2de9f8e108199ad",14328,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770903493",1774909848,1774909947,1774909848
23770881005,"Ka0s C0re SSH Host Connect","main","67b6997bb2c25573822f836cd2de9f8e108199ad",110,"schedule","completed","success",223902538,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770881005",1774909809,1774910012,1774909809
23770870377,"Ka0s Inspector -> Audit","main","67b6997bb2c25573822f836cd2de9f8e108199ad",14327,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770870377",1774909791,1774909920,1774909791
23770868295,"Push on main","main","67b6997bb2c25573822f836cd2de9f8e108199ad",28412,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770868295",1774909787,1774909894,1774909787
23770791165,"Ka0s Inspector -> Audit","main","518ff000b4e0ce398c9630a8e8cde5aedd012602",14326,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770791165",1774909652,1774909815,1774909652
23770781925,"Push on main","main","518ff000b4e0ce398c9630a8e8cde5aedd012602",28411,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770781925",1774909635,1774909739,1774909635
23770766582,"Push on main","main","4965b55c8ec647f4a51a75e236ff4c57a910590a",28410,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23770766582",1774909609,1774909714,1774909609
