"id","name","head_branch","head_sha","run_number","event","status","conclusion","workflow_id","url","created_at","updated_at","run_started_at"
23670373961,"Push on main","main","c8461c459c6c1e8ee3b3ef048f715d16e796771f",28140,"dynamic","in_progress","unknown",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670373961",1774650914,1774650919,1774650914
23670353957,"Ka0s Workflow Statistics Summary","main","c5fa9b69f64507c71b4d0e8b82498e907ac61a3b",601,"schedule","in_progress","unknown",153261529,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670353957",1774650877,1774650951,1774650877
23670341154,"Ka0s Inspector -> Audit","main","c5fa9b69f64507c71b4d0e8b82498e907ac61a3b",14077,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670341154",1774650853,1774650930,1774650853
23670321097,"Push on main","main","c5fa9b69f64507c71b4d0e8b82498e907ac61a3b",28139,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670321097",1774650808,1774650918,1774650808
23670241062,"Push on main","main","2ab6c17fd913700682724d5add18feedcdb541be",28138,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670241062",1774650645,1774650761,1774650645
23670200993,"Ka0s Collect Service Logs","main","6b33c222971e7e486f27542805b3f049a49e9482",321,"schedule","completed","success",244350788,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670200993",1774650566,1774650857,1774650566
23670191606,"Ka0s Inspector -> Audit","main","6b33c222971e7e486f27542805b3f049a49e9482",14076,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670191606",1774650550,1774650721,1774650550
23670159367,"Push on main","main","6b33c222971e7e486f27542805b3f049a49e9482",28137,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670159367",1774650481,1774650590,1774650481
23670151577,"Push on main","main","f279994887736a0ab76e6e03590b97e928e25894",28136,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670151577",1774650467,1774650584,1774650467
23670119943,"Push on main","main","f2bd05d76eff8bc87f3a3e97f107bbeffd5c88c5",28135,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670119943",1774650399,1774650505,1774650399
23670118527,"Ka0s C0re SSH Host Connect","main","4e780f2755df689bb9c7c595edbe9bf43254ad05",107,"schedule","completed","success",223902538,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670118527",1774650397,1774650554,1774650397
23670116653,"Ka0s Inspector -> Audit","main","4e780f2755df689bb9c7c595edbe9bf43254ad05",14075,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670116653",1774650394,1774650483,1774650394
23670085507,"Push on main","main","4e780f2755df689bb9c7c595edbe9bf43254ad05",28134,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670085507",1774650328,1774650448,1774650328
23670085000,"Ka0s Inspector -> Audit","main","95bfc57934219494f3eb4989ed07bf54c9750e01",14074,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670085000",1774650327,1774650416,1774650327
23670049712,"Push on main","main","95bfc57934219494f3eb4989ed07bf54c9750e01",28133,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670049712",1774650259,1774650378,1774650259
23670041401,"Ka0s Inspector -> Audit","main","d8f0320691d1b46e6657c20975fdf2ec9fa3042e",14073,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670041401",1774650240,1774650394,1774650240
23670038084,"Ka0s Audit Cluster Status","main","d8f0320691d1b46e6657c20975fdf2ec9fa3042e",1912,"schedule","completed","success",230364367,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670038084",1774650233,1774650397,1774650233
23670007780,"Push on main","main","d8f0320691d1b46e6657c20975fdf2ec9fa3042e",28132,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23670007780",1774650173,1774650278,1774650173
23669994966,"Ka0s Audit Cluster Status","main","49982c06f5e5409f06069b9d268b104de84f944a",1911,"workflow_dispatch","completed","success",230364367,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23669994966",1774650147,1774650331,1774650147
23669946278,"Watchdog - Node Health","main","49982c06f5e5409f06069b9d268b104de84f944a",870,"schedule","completed","success",233876278,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23669946278",1774650051,1774650244,1774650051
23669072519,"Push on main","main","49982c06f5e5409f06069b9d268b104de84f944a",28131,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23669072519",1774648347,1774648456,1774648347
23669038113,"Ka0s Inspector -> Audit","main","85a6e74bde1ae18e2f41df0ed18e9002dd9e629f",14072,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23669038113",1774648287,1774648364,1774648287
23668971573,"Push on main","main","85a6e74bde1ae18e2f41df0ed18e9002dd9e629f",28130,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23668971573",1774648164,1774648272,1774648164
23668908581,"Ka0s Status MongDB Report","main","ec18d5cd00fab979aafc4294f06b3247d6510548",5755,"schedule","completed","success",171839824,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23668908581",1774648049,1774648292,1774648049
23668540553,"Push on main","main","ec18d5cd00fab979aafc4294f06b3247d6510548",28129,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23668540553",1774647369,1774647494,1774647369
