"id","name","head_branch","head_sha","run_number","event","status","conclusion","workflow_id","url","created_at","updated_at","run_started_at"
23874314715,"Ka0s Workflow Statistics Summary","main","dcce9ea4495c01954b27dc8745ceb64d0a397df1",606,"schedule","in_progress","unknown",153261529,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874314715",1775083137,1775083223,1775083137
23874288466,"Push on main","main","dcce9ea4495c01954b27dc8745ceb64d0a397df1",28777,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874288466",1775083087,1775083188,1775083087
23874265684,"Push on main","main","759db888f368763b1c46543d2fc4d686033b9983",28776,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874265684",1775083043,1775083152,1775083043
23874250136,"Ka0s Inspector -> Audit","main","2ad5b0ea1ac836e95451d1ce8f9174b5fc191455",14534,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874250136",1775083013,1775083105,1775083013
23874225139,"Push on main","main","2ad5b0ea1ac836e95451d1ce8f9174b5fc191455",28775,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874225139",1775082967,1775083075,1775082967
23874222590,"Ka0s Inspector -> Audit","main","70b695a20d0165dc898204d6d9b9b8a36e327c51",14533,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874222590",1775082963,1775083061,1775082963
23874175549,"Ka0s Collect Service Logs","main","70b695a20d0165dc898204d6d9b9b8a36e327c51",409,"schedule","completed","success",244350788,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874175549",1775082878,1775083018,1775082878
23874173372,"Push on main","main","70b695a20d0165dc898204d6d9b9b8a36e327c51",28774,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874173372",1775082874,1775082976,1775082874
23874163350,"Push on main","main","e62321b60698951e2a3d4746e04416da8c490eaa",28773,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874163350",1775082855,1775082961,1775082855
23874137579,"Push on main","main","58963309125fb7f916f1c3225da467b128b7f486",28772,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874137579",1775082810,1775082916,1775082810
23874124684,"Ka0s Inspector -> Audit","main","0a782c9496b09ecd2f9f0b7ed6463e0481f825b6",14532,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874124684",1775082787,1775082890,1775082787
23874100183,"Ka0s C0re SSH Host Connect","main","0a782c9496b09ecd2f9f0b7ed6463e0481f825b6",112,"schedule","completed","success",223902538,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874100183",1775082744,1775082968,1775082744
23874085780,"Ka0s Inspector -> Audit","main","0a782c9496b09ecd2f9f0b7ed6463e0481f825b6",14531,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874085780",1775082720,1775082828,1775082720
23874077511,"Push on main","main","0a782c9496b09ecd2f9f0b7ed6463e0481f825b6",28771,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874077511",1775082705,1775082804,1775082705
23874000388,"Push on main","main","837094f479e79c1cadb6e96890b2c32a99076f47",28770,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23874000388",1775082576,1775082678,1775082576
23873998461,"Ka0s Inspector -> Audit","main","905502a47eb3e224eeab8e17fd64c691ae992ae8",14530,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23873998461",1775082573,1775082723,1775082573
23873982405,"Ka0s Audit Cluster Status","main","905502a47eb3e224eeab8e17fd64c691ae992ae8",2063,"schedule","completed","success",230364367,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23873982405",1775082546,1775082793,1775082546
23873971849,"Push on main","main","905502a47eb3e224eeab8e17fd64c691ae992ae8",28769,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23873971849",1775082526,1775082629,1775082526
23873954993,"Ka0s Audit Cluster Status","main","612ea3ad66af9247e9ad24c95400ac655da1de0d",2062,"workflow_dispatch","completed","success",230364367,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23873954993",1775082497,1775082725,1775082497
23873887085,"Watchdog - Node Health","main","612ea3ad66af9247e9ad24c95400ac655da1de0d",963,"schedule","completed","success",233876278,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23873887085",1775082381,1775082578,1775082381
23872859065,"Push on main","main","612ea3ad66af9247e9ad24c95400ac655da1de0d",28768,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23872859065",1775080671,1775080772,1775080671
23872812954,"Ka0s Inspector -> Audit","main","6c86a4734f9d4ba297e9c6fe9864ac660cd5bbe1",14529,"workflow_dispatch","completed","success",142065355,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23872812954",1775080596,1775080689,1775080596
23872732166,"Push on main","main","6c86a4734f9d4ba297e9c6fe9864ac660cd5bbe1",28767,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23872732166",1775080465,1775080564,1775080465
23872674388,"Ka0s Status MongDB Report","main","97b965f4a37b822895a1e52267012379442b1a6c",5835,"schedule","completed","success",171839824,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23872674388",1775080373,1775080601,1775080373
23872311144,"Push on main","main","97b965f4a37b822895a1e52267012379442b1a6c",28766,"dynamic","completed","success",151629566,"https://api.github.com/repos/Ka0s-Klaus/ka0s/actions/runs/23872311144",1775079804,1775079913,1775079804
