=== Logs for Service: ingress-nginx-controller-admission (Namespace: ingress-nginx) ===
=== Date: Fri Apr  3 05:03:31 UTC 2026 ===
=== Selector: app.kubernetes.io/component=controller,app.kubernetes.io/instance=ingress-nginx,app.kubernetes.io/name=ingress-nginx ===

[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:34.034310       7 controller.go:1451] Unexpected error validating SSL certificate "itop/ka0s-wildcard-tls" for server "itsm.ka0s.io": x509: certificate relies on legacy Common Name field, use SANs instead
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:34.034370       7 controller.go:1452] Validating certificate against DNS names. This will be deprecated in a future version
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:34.034463       7 controller.go:1437] Error getting SSL certificate "metabase/metabase-tls": local SSL certificate metabase/metabase-tls was not found. Using default certificate
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:34.034543       7 controller.go:1437] Error getting SSL certificate "docs-portal/docs-ka0s-tls": local SSL certificate docs-portal/docs-ka0s-tls was not found. Using default certificate
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367519       7 controller.go:1451] Unexpected error validating SSL certificate "kubernetes-dashboard/ka0s-wildcard-tls" for server "dashboard.ka0s.io": x509: certificate relies on legacy Common Name field, use SANs instead
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367595       7 controller.go:1452] Validating certificate against DNS names. This will be deprecated in a future version
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367638       7 controller.go:1451] Unexpected error validating SSL certificate "itop/ka0s-wildcard-tls" for server "itsm.ka0s.io": x509: certificate relies on legacy Common Name field, use SANs instead
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367672       7 controller.go:1452] Validating certificate against DNS names. This will be deprecated in a future version
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367744       7 controller.go:1437] Error getting SSL certificate "metabase/metabase-tls": local SSL certificate metabase/metabase-tls was not found. Using default certificate
[pod/ingress-nginx-controller-5c78d86944-5ld5d/controller] W0403 04:34:37.367783       7 controller.go:1437] Error getting SSL certificate "docs-portal/docs-ka0s-tls": local SSL certificate docs-portal/docs-ka0s-tls was not found. Using default certificate
