=== Logs for Service: postgresql-ia (Namespace: postgresql-ia) ===
=== Date: Fri Mar 27 13:19:38 UTC 2026 ===
=== Selector: app=postgresql-ia,managed-by=ka0s-core-cd ===

[pod/postgresql-ia-0/postgresql] 2026-03-27 12:40:18.148 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 12:40:18.608 UTC [28] LOG:  checkpoint complete: wrote 2 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.157 s, sync=0.053 s, total=0.461 s; sync files=12, longest=0.050 s, average=0.005 s; distance=7503 kB, estimate=55272 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 12:45:18.685 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 12:45:23.835 UTC [28] LOG:  checkpoint complete: wrote 44 buffers (0.3%); 0 WAL file(s) added, 0 removed, 0 recycled; write=4.563 s, sync=0.320 s, total=5.150 s; sync files=11, longest=0.179 s, average=0.030 s; distance=260 kB, estimate=49771 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 12:50:18.931 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 12:53:19.367 UTC [28] LOG:  checkpoint complete: wrote 1800 buffers (11.0%); 0 WAL file(s) added, 1 removed, 0 recycled; write=180.084 s, sync=0.085 s, total=180.436 s; sync files=13, longest=0.082 s, average=0.007 s; distance=12192 kB, estimate=46013 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 13:05:18.551 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 13:09:48.239 UTC [28] LOG:  checkpoint complete: wrote 2800 buffers (17.1%); 0 WAL file(s) added, 1 removed, 0 recycled; write=269.314 s, sync=0.084 s, total=269.688 s; sync files=13, longest=0.080 s, average=0.007 s; distance=19537 kB, estimate=43365 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 13:15:18.324 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 13:17:29.771 UTC [28] LOG:  checkpoint complete: wrote 1302 buffers (7.9%); 0 WAL file(s) added, 1 removed, 0 recycled; write=130.916 s, sync=0.256 s, total=131.447 s; sync files=13, longest=0.109 s, average=0.020 s; distance=10738 kB, estimate=40103 kB
