=== Logs for Service: postgresql-ia (Namespace: postgresql-ia) ===
=== Date: Fri Mar 20 01:55:52 UTC 2026 ===
=== Selector: app=postgresql-ia,managed-by=ka0s-core-cd ===

[pod/postgresql-ia-0/postgresql] 2026-03-20 01:12:53.332 UTC [27] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:12:53.710 UTC [27] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.058 s, sync=0.001 s, total=0.378 s; sync files=1, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=5 kB
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:22:53.761 UTC [27] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:22:54.239 UTC [27] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.189 s, sync=0.001 s, total=0.479 s; sync files=1, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=4 kB
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:32:53.322 UTC [27] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:32:53.639 UTC [27] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.059 s, sync=0.001 s, total=0.317 s; sync files=1, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=4 kB
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:42:53.753 UTC [27] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:42:54.109 UTC [27] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.056 s, sync=0.001 s, total=0.356 s; sync files=1, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=4 kB
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:52:53.203 UTC [27] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-20 01:52:53.666 UTC [27] LOG:  checkpoint complete: wrote 1 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.105 s, sync=0.001 s, total=0.463 s; sync files=1, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=3 kB
