=== Logs for Service: postgresql-ia (Namespace: postgresql-ia) ===
=== Date: Fri Mar 27 21:34:23 UTC 2026 ===
=== Selector: app=postgresql-ia,managed-by=ka0s-core-cd ===

[pod/postgresql-ia-0/postgresql] 2026-03-27 20:45:21.013 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 20:45:43.236 UTC [28] LOG:  checkpoint complete: wrote 214 buffers (1.3%); 0 WAL file(s) added, 0 removed, 0 recycled; write=21.501 s, sync=0.367 s, total=22.223 s; sync files=20, longest=0.206 s, average=0.019 s; distance=1158 kB, estimate=15826 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 20:50:21.251 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 20:54:35.443 UTC [28] LOG:  checkpoint complete: wrote 2536 buffers (15.5%); 0 WAL file(s) added, 0 removed, 1 recycled; write=253.802 s, sync=0.081 s, total=254.193 s; sync files=13, longest=0.080 s, average=0.007 s; distance=17155 kB, estimate=17155 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:05:21.651 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:09:49.140 UTC [28] LOG:  checkpoint complete: wrote 2670 buffers (16.3%); 0 WAL file(s) added, 0 removed, 1 recycled; write=267.078 s, sync=0.116 s, total=267.489 s; sync files=14, longest=0.112 s, average=0.009 s; distance=18145 kB, estimate=18145 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:15:21.275 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:15:24.351 UTC [28] LOG:  checkpoint complete: wrote 28 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.765 s, sync=0.090 s, total=3.076 s; sync files=3, longest=0.090 s, average=0.030 s; distance=0 kB, estimate=16330 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:20:21.448 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 21:24:15.828 UTC [28] LOG:  checkpoint complete: wrote 2328 buffers (14.2%); 0 WAL file(s) added, 0 removed, 1 recycled; write=233.983 s, sync=0.110 s, total=234.380 s; sync files=15, longest=0.078 s, average=0.008 s; distance=15900 kB, estimate=16287 kB
