=== Logs for Service: postgresql-ia (Namespace: postgresql-ia) ===
=== Date: Sat Mar 28 14:33:09 UTC 2026 ===
=== Selector: app=postgresql-ia,managed-by=ka0s-core-cd ===

[pod/postgresql-ia-0/postgresql] 2026-03-28 14:05:28.534 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:09:58.241 UTC [28] LOG:  checkpoint complete: wrote 3273 buffers (20.0%); 0 WAL file(s) added, 0 removed, 1 recycled; write=269.352 s, sync=0.086 s, total=269.707 s; sync files=21, longest=0.064 s, average=0.005 s; distance=30462 kB, estimate=31466 kB
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:10:28.251 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:10:31.314 UTC [28] LOG:  checkpoint complete: wrote 28 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.767 s, sync=0.065 s, total=3.064 s; sync files=2, longest=0.065 s, average=0.033 s; distance=0 kB, estimate=28320 kB
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:15:28.344 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:15:37.124 UTC [28] LOG:  checkpoint complete: wrote 78 buffers (0.5%); 0 WAL file(s) added, 0 removed, 1 recycled; write=8.144 s, sync=0.289 s, total=8.780 s; sync files=17, longest=0.133 s, average=0.017 s; distance=443 kB, estimate=25532 kB
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:20:28.353 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:24:58.259 UTC [28] LOG:  checkpoint complete: wrote 2791 buffers (17.0%); 0 WAL file(s) added, 0 removed, 1 recycled; write=269.546 s, sync=0.094 s, total=269.907 s; sync files=20, longest=0.090 s, average=0.005 s; distance=32246 kB, estimate=32246 kB
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:30:28.370 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-28 14:30:37.362 UTC [28] LOG:  checkpoint complete: wrote 81 buffers (0.5%); 0 WAL file(s) added, 0 removed, 1 recycled; write=8.373 s, sync=0.353 s, total=8.993 s; sync files=17, longest=0.143 s, average=0.021 s; distance=458 kB, estimate=29067 kB
