=== Logs for Service: postgresql-ia (Namespace: postgresql-ia) ===
=== Date: Fri Mar 27 07:06:24 UTC 2026 ===
=== Selector: app=postgresql-ia,managed-by=ka0s-core-cd ===

[pod/postgresql-ia-0/postgresql] 2026-03-27 06:40:14.719 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 06:40:18.322 UTC [28] LOG:  checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=3.179 s, sync=0.187 s, total=3.604 s; sync files=4, longest=0.142 s, average=0.047 s; distance=0 kB, estimate=2790 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 06:45:14.404 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 06:46:00.378 UTC [28] LOG:  checkpoint complete: wrote 454 buffers (2.8%); 0 WAL file(s) added, 0 removed, 0 recycled; write=45.499 s, sync=0.204 s, total=45.974 s; sync files=10, longest=0.060 s, average=0.021 s; distance=3010 kB, estimate=3010 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 06:50:14.506 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 06:50:42.176 UTC [28] LOG:  checkpoint complete: wrote 273 buffers (1.7%); 0 WAL file(s) added, 0 removed, 0 recycled; write=27.367 s, sync=0.084 s, total=27.671 s; sync files=10, longest=0.071 s, average=0.009 s; distance=1757 kB, estimate=2885 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 07:00:14.303 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 07:00:16.157 UTC [28] LOG:  checkpoint complete: wrote 12 buffers (0.1%); 0 WAL file(s) added, 0 removed, 0 recycled; write=1.257 s, sync=0.334 s, total=1.854 s; sync files=9, longest=0.222 s, average=0.038 s; distance=51 kB, estimate=2602 kB
[pod/postgresql-ia-0/postgresql] 2026-03-27 07:05:14.372 UTC [28] LOG:  checkpoint starting: time
[pod/postgresql-ia-0/postgresql] 2026-03-27 07:06:21.730 UTC [28] LOG:  checkpoint complete: wrote 668 buffers (4.1%); 0 WAL file(s) added, 0 removed, 1 recycled; write=66.932 s, sync=0.117 s, total=67.358 s; sync files=17, longest=0.068 s, average=0.007 s; distance=4303 kB, estimate=4303 kB
